AZ_PE	1.878
AZ_PH	1.948
AZ_PK	2.069
AZ_PL	1.852
AZ_PR	1.550
AZ_PS	2.043
AZ_PT	1.579
AZ_PY	2.025
AZ_QA	2.080
AZ_RO	1.449
AZ_RW	1.550
AZ_RU	1.358
AZ_RS	1.729
AZ_SA	2.268
AZ_SD	2.100
AZ_SE	1.797
AZ_SG	2.193
AZ_SI	1.963
AZ_SK	1.796
AZ_SV	1.125
AZ_TG	1.400
AZ_TH	1.817
AZ_TJ	1.300
AZ_TN	1.300
AZ_TR	1.618
AZ_TT	1.580
AZ_TW	2.000
AZ_TZ	1.229
AZ_UA	1.280
AZ_UG	1.800
AZ_US	1.826
AZ_UY	2.157
AZ_UZ	0.920
AZ_VE	2.356
AZ_VI	1.300
AZ_VN	2.046
AZ_VU	1.000
AZ_ZA	2.191
AZ_ZW	1.350
BA_AE	1.537
BA_AF	1.992
BA_AL	1.668
BA_AM	1.767
BA_AO	1.886
BA_AR	1.711
BA_AT	1.882
BA_AU	1.516
BA_AZ	1.440
BA_BB	1.000
BA_BD	1.317
BA_BG	1.688
BA_BE	2.028
BA_BH	1.889
BA_BM	2.037
BA_BN	1.363
BA_BO	1.856
BA_BQ	1.844
BA_BR	1.460
BA_BT	1.833
BA_BW	1.089
BA_BY	1.291
BA_BZ	2.533
BA_CA	1.729
BA_CD	1.622
BA_CG	0.500
BA_CH	1.803
BA_CI	1.778
BA_CL	1.667
BA_CM	1.572
BA_CN	1.402
BA_CO	1.833
BA_CR	1.797
BA_CW	2.147
BA_CY	1.424
BA_CZ	1.847
BA_DE	2.078
BA_DK	1.823
BA_DO	1.863
BA_DZ	1.978
BA_EC	1.726
BA_EE	1.509
BA_ES	1.941
BA_EG	1.798
BA_FI	1.506
BA_FJ	1.052
BA_FR	1.908
BA_GB	2.170
BA_GE	1.743
BA_GH	1.191
BA_GI	2.667
BA_GR	1.694
BA_GT	1.741
BA_GU	2.511
BA_HK	1.960
BA_HN	1.582
BA_HR	1.408
BA_HT	1.722
